序号,数量级
5169,-2.1087164474426374
5170,-4.505845405981558
5171,-2.010690683303811
5172,-1.9242943493929219
5173,-1.928885310323064
5174,0.1583561685406002
5175,-1.9242943493929219
5176,-2.010690683303811
5177,-1.9242943493929219
5178,-0.8830765875410463
5179,-1.928885310323064
5180,-1.9242943493929219
5181,0.6877312452085989
5182,-2.010690683303811
5183,-4.505845405981558
5184,-2.026961832850628
5185,-1.9242943493929219
5186,-2.1087164474426374
5187,0.3954641184283863
5188,-1.9242943493929219
5189,-2.8353156006982143
5190,-1.9242943493929219
5191,-2.026961832850628
5192,-1.928885310323064
5193,-2.010690683303811
5194,0.31988279620341326
5195,-2.1087164474426374
5196,-2.026961832850628
5197,0.949994417399496
5198,-1.9242943493929219
5199,-1.9242943493929219
5200,-2.1087164474426374
5201,0.6931754765157553
5202,-0.23468080392449603
5203,0.11254709040232173
5204,-2.010690683303811
5205,-1.9242943493929219
5206,-1.8334490287844796
5207,-1.928885310323064
5208,-2.010690683303811
5209,-1.9242943493929219
5210,-4.920818753952375
5211,-1.9242943493929219
5212,-1.9242943493929219
5213,-1.9242943493929219
5214,-1.928885310323064
5215,-1.9242943493929219
5216,-1.928885310323064
5217,-1.9242943493929219
5218,-1.9242943493929219
5219,-1.9242943493929219
5220,0.6877312452085989
5221,-1.9242943493929219
5222,-0.23168142617210236
5223,-2.010690683303811
5224,-1.9242943493929219
5225,-2.010690683303811
5226,0.09667709019536218
5227,-2.010690683303811
5228,-0.5043930869308164
5229,-1.9242943493929219
5230,0.6877312452085989
5231,-1.9299733697522818
5232,-1.9242943493929219
5233,-0.8560661465791897
5234,-1.9242943493929219
5235,-2.010690683303811
5236,-1.9242943493929219
5237,-1.0487837605398218
5238,-2.1087164474426374
5239,-1.928885310323064
5240,-1.9242943493929219
5241,-1.9242943493929219
5242,-1.9242943493929219
5243,-1.9242943493929219
5244,-1.9242943493929219
5245,-2.026961832850628
5246,0.09667709019536218
5247,-2.367482882556337
5248,-2.010690683303811
5249,-1.9242943493929219
5250,-1.928885310323064
5251,0.32397542120677425
5252,-1.9242943493929219
5253,-1.9242943493929219
5254,-2.010690683303811
5255,-0.4187442464257143
5256,-2.010690683303811
5257,0.6487666489802836
5258,-1.0487837605398218
5259,-2.010690683303811
5260,-1.9242943493929219
5261,-2.010690683303811
5262,-4.480172006224281
5263,-1.9242943493929219
5264,-0.8560661465791897
5265,-1.9242943493929219
5266,-1.9242943493929219
5267,-1.928885310323064
5268,-0.6935197894585027
5269,-1.9242943493929219
5270,-1.9242943493929219
5271,-1.9242943493929219
5272,-1.9242943493929219
5273,-1.9242943493929219
5274,-1.9242943493929219
5275,-1.9242943493929219
5276,-3.486757089028058
5277,-0.6245756320683598
5278,-2.010690683303811
5279,0.09667709019536218
5280,-1.8930915964719943
5281,-1.9242943493929219
5282,-1.9242943493929219
5283,-1.9242943493929219
5284,-1.9299733697522818
5285,-0.23468080392449603
5286,-1.9242943493929219
5287,0.26143826716008106
5288,-2.010690683303811
5289,-1.928885310323064
5290,-1.928885310323064
5291,-1.928885310323064
5292,-2.010690683303811
5293,-2.010690683303811
5294,0.5521445599928275
5295,0.09667709019536218
5296,-1.2367378637172488
5297,-2.010690683303811
5298,-0.8560661465791897
5299,-1.7740813241845077
5300,-2.8353156006982143
5301,-1.8930915964719943
5302,-2.010690683303811
5303,-1.9242943493929219
5304,-1.928885310323064
5305,0.6877312452085989
5306,-2.1087164474426374
5307,-1.928885310323064
5308,-2.010690683303811
5309,-1.928885310323064
5310,-0.37208731568735787
5311,-1.9242943493929219
5312,0.21251611209488633
5313,-1.8627374103236138
5314,-2.010690683303811
5315,-1.9242943493929219
5316,-1.9242943493929219
5317,-1.9242943493929219
5318,-0.7832697971755075
5319,-1.9242943493929219
5320,-1.1298380793684817
5321,-1.9242943493929219
5322,-2.010690683303811
5323,-1.9242943493929219
5324,-2.026961832850628
5325,-1.9242943493929219
5326,-0.23468080392449603
5327,-1.9242943493929219
5328,0.6877312452085989
5329,-2.010690683303811
5330,-1.9242943493929219
5331,-2.010690683303811
5332,-0.035777296306412514
5333,-1.9242943493929219
5334,-1.928885310323064
5335,-1.9242943493929219
5336,-0.9524075321751597
5337,-1.928885310323064
5338,-1.9242943493929219
5339,-1.9242943493929219
5340,-1.9242943493929219
5341,-2.010690683303811
5342,-1.9299733697522818
5343,-1.9242943493929219
5344,-0.6935197894585027
5345,-2.010690683303811
5346,-1.9242943493929219
5347,-2.010690683303811
5348,-4.536107011014093
5349,-5.191789027075778
5350,0.09667709019536218
5351,-1.9242943493929219
5352,-1.9242943493929219
5353,0.00483501830637418
5354,-1.8930915964719943
5355,-0.7832697971755075
5356,0.09667709019536218
5357,-1.9299733697522818
5358,0.5538484826030575
5359,-2.010690683303811
5360,-1.9242943493929219
5361,-0.8560661465791897
5362,-2.010690683303811
5363,-2.1087164474426374
5364,-1.9242943493929219
5365,-1.9242943493929219
5366,-2.010690683303811
5367,0.32397542120677425
5368,-1.9242943493929219
5369,0.09667709019536218
5370,-0.2709218728562226
5371,-1.9242943493929219
5372,-1.9242943493929219
5373,0.4782686079728252
5374,-2.010690683303811
5375,-0.26597594736309443
5376,-2.010690683303811
5377,-2.2012862518012812
5378,-3.0061213232186224
5379,-2.010690683303811
5380,-1.928885310323064
5381,0.797757932604473
5382,0.47931438881573135
5383,-0.6245756320683598
5384,-0.3854942269743998
5385,-1.9242943493929219
5386,-1.9242943493929219
5387,-2.010690683303811
5388,-1.9242943493929219
5389,-2.010690683303811
5390,0.7527037731727193
5391,-2.010690683303811
5392,-1.928885310323064
5393,-2.010690683303811
5394,-0.6935197894585027
5395,-1.928885310323064
5396,0.2915407459761063
5397,-1.9299733697522818
5398,-1.928885310323064
5399,-1.9242943493929219
5400,-1.9242943493929219
5401,-1.9242943493929219
5402,-0.7832697971755075
5403,-2.010690683303811
5404,-2.010690683303811
5405,-1.9242943493929219
5406,-1.9242943493929219
5407,-1.928885310323064
5408,0.5826074145627154
5409,-1.9242943493929219
5410,-0.2502920899190657
5411,-1.9242943493929219
5412,-1.77450088518733
5413,-2.010690683303811
5414,-2.010690683303811
5415,-2.010690683303811
5416,0.443060477015088
5417,-0.5557573827020323
5418,-1.9242943493929219
5419,0.3121588445604238
5420,-1.9242943493929219
5421,0.3954641184283863
5422,0.5051456588326516
5423,-1.9242943493929219
5424,-1.9242943493929219
5425,-0.2484916844485786
5426,0.5051456588326516
5427,-1.928885310323064
5428,-1.9242943493929219
5429,-0.5557573827020323
5430,-1.9242943493929219
5431,0.9695048511366294
5432,-2.010690683303811
5433,-0.23468080392449603
5434,-1.0410904479949223
5435,-1.9242943493929219
5436,0.26143826716008106
5437,-2.237310935323962
5438,-0.8560661465791897
5439,-1.9242943493929219
5440,-1.9242943493929219
5441,-0.616586968042042
5442,-2.1087164474426374
5443,0.6877312452085989
5444,-1.8930915964719943
5445,-2.1087164474426374
5446,-1.9242943493929219
5447,0.03842326470642943
5448,-2.010690683303811
5449,-1.9242943493929219
5450,-0.033121025638451256
5451,-0.6935197894585027
5452,0.6877312452085989
5453,-1.9242943493929219
5454,-2.010690683303811
5455,-0.7790355145258516
5456,-1.9242943493929219
5457,-1.7740813241845077
5458,0.26143826716008106
5459,-0.2709218728562226
5460,0.9695048511366294
5461,-1.9242943493929219
5462,-1.9242943493929219
5463,-1.9242943493929219
5464,-0.49645358028695885
5465,-1.9242943493929219
5466,0.6877312452085989
5467,-2.010690683303811
5468,-2.8353156006982143
5469,-3.5936063122130317
5470,-2.010690683303811
5471,-1.9242943493929219
5472,-0.8560661465791897
5473,-1.9242943493929219
5474,-0.7790355145258516
5475,-1.9242943493929219
5476,-2.1087164474426374
5477,-0.6935197894585027
5478,0.9695048511366294
5479,0.9955427281972175
5480,-1.9242943493929219
5481,-1.9242943493929219
5482,0.9695048511366294
5483,0.1583561685406002
5484,-1.9242943493929219
5485,-0.6935197894585027
5486,-2.010690683303811
5487,-1.9242943493929219
5488,-1.928885310323064
5489,0.3062526635849235
5490,-1.9242943493929219
5491,-1.9242943493929219
5492,0.2455414625577652
5493,0.4849793010779005
5494,-1.9242943493929219
5495,-2.010690683303811
5496,-1.9242943493929219
5497,-1.9242943493929219
5498,-1.928885310323064
5499,-2.026961832850628
5500,0.5052142107450673
5501,-1.9299733697522818
5502,0.809925170526393
5503,-0.8048383260540202
5504,-4.505845405981558
5505,-1.9242943493929219
5506,-2.010690683303811
5507,-1.9299733697522818
5508,0.5600475059772567
5509,0.26143826716008106
5510,-0.5557573827020323
5511,-1.9242943493929219
5512,-2.010690683303811
5513,-2.026961832850628
5514,-1.928885310323064
5515,-0.20150086551924387
5516,-2.010690683303811
5517,-1.928885310323064
5518,-2.010690683303811
5519,0.26143826716008106
5520,-2.010690683303811
5521,-1.9242943493929219
5522,-2.010690683303811
5523,0.7478464793430343
5524,-0.23468080392449603
5525,1.040374434726392
5526,-4.480172006224281
5527,-1.9242943493929219
5528,-1.9242943493929219
5529,0.6877312452085989
5530,-2.1087164474426374
5531,-1.9242943493929219
5532,-1.9242943493929219
5533,-1.9242943493929219
5534,-2.010690683303811
5535,-2.010690683303811
5536,-1.9242943493929219
5537,-1.9242943493929219
5538,-2.010690683303811
5539,-2.010690683303811
5540,-0.6245756320683598
5541,-0.8560661465791897
5542,-2.010690683303811
5543,-2.1675269180665606
5544,-1.9242943493929219
5545,-1.9242943493929219
5546,0.9695048511366294
5547,0.09667709019536218
5548,0.6343568540394952
5549,-1.9242943493929219
5550,-5.642065152999546
5551,-1.9242943493929219
5552,0.9695048511366294
5553,0.26143826716008106
5554,-1.9242943493929219
5555,0.9695048511366294
5556,-4.480172006224281
5557,-1.9242943493929219
5558,-0.4502523735052106
5559,-2.0825906025209324
5560,-1.9242943493929219
5561,0.8196205733329007
5562,0.17684536868103654
5563,-1.9242943493929219
5564,-2.010690683303811
5565,-1.7740813241845077
5566,0.9695048511366294
5567,-1.9242943493929219
5568,0.49424008691158716
5569,0.22052880972500694
5570,-0.8560661465791897
5571,-2.010690683303811
5572,-1.0348045287684344
5573,-1.9242943493929219
5574,-2.1675269180665606
5575,-0.616586968042042
5576,0.5706532083111681
5577,-0.23468080392449603
5578,-1.9242943493929219
5579,-4.480172006224281
5580,-1.9242943493929219
5581,0.6890144073161684
5582,0.6843410146188689
5583,-1.928885310323064
5584,-2.010690683303811
5585,-1.928885310323064
5586,-1.9242943493929219
5587,-1.9242943493929219
5588,-0.616586968042042
5589,0.48443255313033046
5590,-1.9242943493929219
5591,-5.209714835966758
5592,-2.010690683303811
5593,-1.9242943493929219
5594,-0.5847945619402342
5595,-1.9242943493929219
5596,0.559101208510946
5597,-1.870785836955762
5598,-1.9242943493929219
5599,-2.9637912322276407
5600,-1.9242943493929219
5601,-2.1087164474426374
5602,-0.6516372822640389
5603,-2.010690683303811
5604,-0.035777296306412514
5605,-2.010690683303811
5606,-2.010690683303811
5607,-1.928885310323064
5608,-2.010690683303811
5609,0.6877312452085989
5610,-0.6245756320683598
5611,0.42660912957730324
5612,-1.8210125262264307
5613,-1.9242943493929219
5614,-0.6935197894585027
5615,-0.616586968042042
5616,0.8670977562284953
5617,-0.7790355145258516
5618,-2.1675269180665606
5619,-1.9242943493929219
5620,-2.1087164474426374
5621,-0.23813114773477279
5622,0.41535835187332665
5623,-2.010690683303811
5624,-1.9242943493929219
5625,-1.9242943493929219
5626,-1.9242943493929219
5627,-1.9242943493929219
5628,0.09667709019536218
5629,-1.9242943493929219
5630,-0.6245756320683598
5631,0.09667709019536218
5632,-0.8689744176825983
5633,-1.9242943493929219
5634,-0.8560661465791897
5635,-1.9242943493929219
5636,-1.9242943493929219
5637,-2.1087164474426374
5638,-1.9242943493929219
5639,0.3954641184283863
5640,-1.9242943493929219
5641,0.046615787019204095
5642,-1.9242943493929219
5643,-0.06336247459504027
5644,0.004607173200400365
5645,-1.9242943493929219
5646,0.19082705455880392
5647,-2.010690683303811
5648,-0.8560661465791897
5649,-1.9242943493929219
5650,-2.1675269180665606
5651,-1.928885310323064
5652,-0.2709218728562226
5653,-1.9348003751991851
5654,-2.010690683303811
5655,-1.955783768366957
5656,-1.8930915964719943
5657,-2.010690683303811
5658,-1.9242943493929219
5659,-2.010690683303811
5660,-1.928885310323064
5661,-2.010690683303811
5662,-2.010690683303811
5663,-1.9299733697522818
5664,-1.870785836955762
5665,-0.23468080392449603
5666,-0.23468080392449603
5667,0.6877312452085989
5668,-1.9242943493929219
5669,0.5051456588326516
5670,-2.010690683303811
5671,-2.1087164474426374
5672,-2.010690683303811
5673,-0.12491183666213224
5674,-2.010690683303811
5675,-1.9299733697522818
5676,-1.928885310323064
5677,0.6487666489802836
5678,-1.9242943493929219
5679,-2.010690683303811
5680,-1.9242943493929219
5681,0.9695048511366294
5682,-2.010690683303811
5683,0.9695048511366294
5684,-1.9242943493929219
5685,-1.9242943493929219
5686,-1.9242943493929219
5687,-1.9242943493929219
5688,0.10519916388126219
5689,-2.1087164474426374
5690,-1.9348003751991851
5691,-1.9242943493929219
5692,-1.9242943493929219
5693,-2.1087164474426374
5694,-2.010690683303811
5695,0.42170519056228756
5696,-1.928885310323064
5697,0.3988348709399051
5698,-2.010690683303811
5699,-1.9242943493929219
5700,-1.8930915964719943
5701,-1.9242943493929219
5702,-1.9299733697522818
5703,-1.9242943493929219
5704,-1.928885310323064
5705,-1.928885310323064
5706,-0.6081625320128345
5707,-1.9242943493929219
5708,-2.010690683303811
5709,-1.928885310323064
5710,0.09667709019536218
5711,-2.010690683303811
5712,-1.9242943493929219
5713,-1.9242943493929219
5714,-1.928885310323064
5715,-2.010690683303811
5716,-0.8560661465791897
5717,-1.928885310323064
5718,-0.8048383260540202
5719,-1.9242943493929219
5720,-2.010690683303811
5721,-1.0487837605398218
5722,-1.9299733697522818
5723,-1.9242943493929219
5724,-0.7790355145258516
5725,0.1320308835469065
5726,-1.9242943493929219
5727,-1.9299733697522818
5728,-1.928885310323064
5729,-2.010690683303811
5730,-2.010690683303811
5731,-1.0487837605398218
5732,0.8670977562284953
5733,-4.536107011014093
5734,-4.920818753952375
5735,-1.9242943493929219
5736,0.8670977562284953
5737,-1.9242943493929219
5738,-1.9095632210436246
5739,-1.8930915964719943
5740,-0.6245756320683598
5741,-2.1087164474426374
5742,-1.8930915964719943
5743,-0.6245756320683598
5744,-1.9242943493929219
5745,-1.9242943493929219
5746,-1.9242943493929219
5747,-1.9242943493929219
5748,-1.9299733697522818
5749,-1.9242943493929219
5750,0.4749971596297893
5751,-2.010690683303811
5752,-0.588345371767953
5753,-1.9242943493929219
5754,-1.9242943493929219
5755,-1.9242943493929219
5756,0.26143826716008106
5757,-2.026961832850628
5758,1.0531817644539785
5759,-0.6245756320683598
5760,-0.5991576690675365
5761,-2.010690683303811
5762,0.9695048511366294
5763,-2.1087164474426374
5764,-1.9242943493929219
5765,-1.9242943493929219
5766,-1.9242943493929219
5767,-1.9299733697522818
5768,-1.9242943493929219
5769,-1.9242943493929219
5770,0.40961031921367497
5771,-1.9242943493929219
5772,-1.9409179425464136
5773,0.6149590690768238
5774,-2.010690683303811
5775,0.6877312452085989
5776,-1.9242943493929219
5777,0.13238317590798648
5778,-1.9242943493929219
5779,0.3121588445604238
5780,-1.9242943493929219
5781,0.5702393499791395
5782,-2.010690683303811
5783,-1.9242943493929219
5784,-1.9242943493929219
5785,-1.9242943493929219
5786,0.8891460269402467
5787,-0.7463552056638072
5788,-0.588345371767953
5789,-1.9242943493929219
5790,-2.1087164474426374
5791,-1.928885310323064
5792,0.5051456588326516
5793,-2.010690683303811
5794,-2.026961832850628
5795,-1.928885310323064
5796,-0.27831142879440635
5797,0.09667709019536218
5798,0.09667709019536218
5799,0.6149590690768238
5800,-1.9242943493929219
5801,-1.9242943493929219
5802,-2.010690683303811
5803,0.3954641184283863
5804,-1.9242943493929219
5805,-2.1087164474426374
5806,-1.9242943493929219
5807,0.26143826716008106
5808,-0.6245756320683598
5809,0.09667709019536218
5810,-2.010690683303811
5811,-2.010690683303811
5812,-0.6935197894585027
5813,0.4849793010779005
5814,-1.589929816709513
5815,-1.8627374103236138
5816,0.17384946780160787
5817,-2.010690683303811
5818,0.09667709019536218
5819,-0.6474914530002049
5820,-1.928885310323064
5821,-1.9242943493929219
5822,0.2610273899888579
5823,-0.035777296306412514
5824,-2.010690683303811
5825,-1.928885310323064
5826,-1.7230469856459922
5827,-1.9242943493929219
5828,-1.9242943493929219
5829,-3.5936063122130317
5830,-0.9997175572448742
5831,-0.7758643834092761
5832,-1.9242943493929219
5833,0.2915407459761063
5834,0.41730884974479227
5835,-1.928885310323064
5836,-2.8134663048018975
5837,-2.026961832850628
5838,-2.010690683303811
5839,-1.9242943493929219
5840,-0.23468080392449603
5841,-5.642065152999546
5842,-1.9242943493929219
5843,-0.23813114773477279
5844,0.5853764403374644
5845,0.4937007038968486
5846,0.6164494990274947
5847,-2.010690683303811
5848,-1.2367378637172488
5849,-2.010690683303811
5850,0.7527037731727193
5851,-2.010690683303811
5852,0.6164494990274947
5853,-2.1675269180665606
5854,-1.9242943493929219
5855,0.9695048511366294
5856,-1.9242943493929219
5857,-1.9242943493929219
5858,0.9695048511366294
5859,-2.010690683303811
5860,-1.9242943493929219
5861,-1.9242943493929219
5862,-1.8930915964719943
5863,-2.010690683303811
5864,-1.9242943493929219
5865,-1.9242943493929219
5866,-2.010690683303811
5867,-1.928885310323064
5868,-1.9299733697522818
5869,-1.9242943493929219
5870,-2.010690683303811
5871,-1.9242943493929219
5872,-2.010690683303811
5873,-1.9242943493929219
5874,0.8670977562284953
5875,-2.010690683303811
5876,-1.9242943493929219
5877,0.26143826716008106
5878,-2.1087164474426374
5879,-1.9242943493929219
5880,-1.928885310323064
5881,-2.010690683303811
5882,-1.8930915964719943
5883,-1.9242943493929219
5884,0.9695048511366294
5885,-2.010690683303811
5886,-1.928885310323064
5887,-1.9242943493929219
5888,-1.9242943493929219
5889,-2.010690683303811
5890,0.26143826716008106
5891,-1.9242943493929219
5892,-0.5991576690675365
5893,-0.616586968042042
5894,-1.0487837605398218
5895,-1.9242943493929219
5896,0.6150504380311024
5897,-1.864466487384757
5898,-1.9242943493929219
5899,0.26143826716008106
5900,0.6877312452085989
5901,0.8670977562284953
5902,-1.9242943493929219
5903,0.6877312452085989
5904,-2.010690683303811
5905,0.18299447492797363
5906,-1.8181358406985604
5907,-1.9242943493929219
5908,-1.928885310323064
5909,-1.9242943493929219
5910,-1.9242943493929219
5911,-0.003913941347458119
5912,-2.010690683303811
5913,0.31988279620341326
5914,0.21622774907253958
5915,0.2229929353574489
5916,-1.9242943493929219
5917,0.6150504380311024
5918,0.7527037731727193
5919,-1.0487837605398218
5920,-1.9242943493929219
5921,-1.928885310323064
5922,-1.9242943493929219
5923,0.35574518932660987
5924,-1.9242943493929219
5925,-2.010690683303811
5926,-2.026961832850628
5927,-1.9242943493929219
5928,-1.9242943493929219
5929,0.8085028569402751
5930,0.26143826716008106
5931,0.26143826716008106
5932,-2.010690683303811
5933,-1.9242943493929219
5934,0.2229929353574489
5935,-1.9242943493929219
5936,-1.9242943493929219
5937,0.6877312452085989
5938,-1.9242943493929219
5939,0.2123129953599561
5940,-1.9242943493929219
5941,-1.9242943493929219
5942,-1.9242943493929219
5943,-1.928885310323064
5944,-1.9242943493929219
5945,-2.010690683303811
5946,-1.928885310323064
5947,-2.010690683303811
5948,-2.010690683303811
5949,-1.9299733697522818
5950,0.09667709019536218
5951,-0.20150086551924387
5952,-1.928885310323064
5953,0.1583561685406002
5954,-0.23468080392449603
5955,-2.010690683303811
5956,-1.928885310323064
5957,-2.8353156006982143
5958,0.4661870977635979
5959,-1.928885310323064
5960,0.5051456588326516
5961,-1.9242943493929219
5962,-1.9299733697522818
5963,-2.010690683303811
5964,-0.8560661465791897
5965,-3.486757089028058
5966,0.3121588445604238
5967,-2.010690683303811
5968,0.6877312452085989
5969,-0.8560661465791897
5970,-1.9242943493929219
5971,-1.9242943493929219
5972,0.4382289842915934
5973,-1.9242943493929219
5974,-1.9348003751991851
5975,-2.9637912322276407
5976,-1.8627374103236138
5977,0.5286442242929628
5978,0.6877312452085989
5979,0.8271216922556351
5980,-1.9242943493929219
5981,0.6877312452085989
5982,-2.010690683303811
5983,0.3060912640163513
5984,-1.955783768366957
5985,-1.9242943493929219
5986,-1.7740813241845077
5987,-2.010690683303811
5988,-1.9242943493929219
5989,-2.010690683303811
5990,-1.9242943493929219
5991,0.5084137806715825
5992,-1.9242943493929219
5993,-2.010690683303811
5994,-1.9299733697522818
5995,-0.23468080392449603
5996,-1.9299733697522818
5997,-2.010690683303811
5998,-1.9242943493929219
5999,-1.928885310323064
6000,0.25013645600589396
6001,-1.9242943493929219
6002,-1.9242943493929219
6003,-2.010690683303811
6004,-1.928885310323064
6005,-2.010690683303811
6006,-2.010690683303811
6007,-1.928885310323064
6008,-1.9242943493929219
6009,-2.026961832850628
6010,0.3121588445604238
6011,-1.9242943493929219
6012,-2.010690683303811
6013,-1.9242943493929219
6014,-1.928885310323064
6015,0.03842326470642943
6016,-1.928885310323064
6017,-2.1087164474426374
6018,-1.9242943493929219
6019,0.3822481381913753
6020,-2.010690683303811
6021,-0.033121025638451256
6022,0.4573118766003255
6023,-2.010690683303811
6024,0.058280734726811285
6025,-1.8930915964719943
6026,-1.9299733697522818
6027,-1.0228420818083712
6028,0.4849793010779005
6029,-1.9242943493929219
6030,-1.9242943493929219
6031,-1.9242943493929219
6032,0.9897254096641709
6033,-3.5936063122130317
6034,-1.9242943493929219
6035,0.5934787762258822
6036,0.3121588445604238
6037,0.8749069628872597
6038,0.17384946780160787
6039,-0.12491183666213224
6040,-2.010690683303811
6041,-0.5983990923301081
6042,-1.9242943493929219
6043,-1.509358964007299
6044,0.029672527685969067
6045,-1.9242943493929219
6046,-1.9242943493929219
6047,-2.010690683303811
6048,-1.9242943493929219
6049,-2.010690683303811
6050,-1.928885310323064
6051,-1.9242943493929219
6052,0.726583835184249
6053,-1.9242943493929219
6054,-1.596952130523103
6055,-1.955783768366957
6056,-1.9242943493929219
6057,0.7906686964810478
6058,-1.9242943493929219
6059,-1.0348045287684344
6060,-2.026961832850628
6061,-1.928885310323064
6062,-2.026961832850628
6063,-2.1087164474426374
6064,-1.9242943493929219
6065,-2.1087164474426374
6066,-1.928885310323064
6067,-1.9242943493929219
6068,-4.536107011014093
6069,0.5101214812442083
6070,-1.9242943493929219
6071,-1.9242943493929219
6072,-0.616586968042042
6073,-1.9242943493929219
6074,0.4234445876811972
6075,-2.010690683303811
6076,-1.2367378637172488
6077,-2.010690683303811
6078,-0.8560661465791897
6079,-2.010690683303811
6080,-1.8930915964719943
6081,0.7524957635283617
6082,-0.6935197894585027
6083,0.5349425348973728
6084,0.6164494990274947
6085,-1.8930915964719943
6086,0.911535004459558
6087,-0.2301622136502803
6088,-1.9242943493929219
6089,-1.9242943493929219
6090,0.13238317590798648
6091,-1.9242943493929219
6092,-1.0487837605398218
6093,-2.010690683303811
6094,-2.010690683303811
6095,-1.9242943493929219
6096,-2.010690683303811
6097,-1.9242943493929219
6098,0.3121588445604238
6099,0.26143826716008106
6100,-1.9242943493929219
6101,-1.7636392631950688
6102,-1.9242943493929219
6103,-2.010690683303811
6104,-1.9242943493929219
6105,-1.9598627779915947
6106,-1.9242943493929219
6107,-2.1087164474426374
6108,-1.9242943493929219
6109,0.09667709019536218
6110,0.13264929977948064
6111,-2.026961832850628
6112,-1.9242943493929219
6113,-2.010690683303811
6114,-0.20150086551924387
6115,0.7527037731727193
6116,-1.9242943493929219
6117,-4.536107011014093
6118,-1.9242943493929219
6119,-2.010690683303811
6120,-2.010690683303811
6121,-1.9242943493929219
6122,-1.9242943493929219
6123,0.3121588445604238
6124,0.5051456588326516
6125,-1.9299733697522818
6126,-0.7832697971755075
6127,-1.9242943493929219
6128,-1.9242943493929219
6129,-1.9242943493929219
6130,-1.928885310323064
6131,-1.9242943493929219
6132,-1.9242943493929219
6133,0.5101214812442083
6134,-2.010690683303811
6135,0.6149590690768238
6136,-1.9242943493929219
6137,-1.9242943493929219
6138,-0.8560661465791897
6139,-2.010690683303811
6140,0.1438299057852005
6141,-1.9095632210436246
6142,-0.6858652312476193
6143,-0.23468080392449603
6144,-1.9242943493929219
6145,-2.010690683303811
6146,-2.010690683303811
6147,-1.928885310323064
6148,-1.9242943493929219
6149,-1.9242943493929219
6150,-1.9242943493929219
6151,-1.9242943493929219
6152,-1.9242943493929219
6153,-2.026961832850628
6154,-2.010690683303811
6155,-1.9299733697522818
6156,-1.9242943493929219
6157,-1.9242943493929219
6158,0.6877312452085989
6159,-2.1087164474426374
6160,0.7209962355413738
6161,-1.8627374103236138
6162,-1.9242943493929219
6163,-1.9242943493929219
6164,-1.9242943493929219
6165,-0.8560661465791897
6166,-2.000313804248331
6167,-1.9242943493929219
6168,-1.367956557776337
6169,-1.9242943493929219
6170,-1.9242943493929219
6171,-1.831011046032215
6172,0.046615787019204095
6173,-1.9242943493929219
6174,-1.77450088518733
6175,-1.9242943493929219
6176,-2.010690683303811
6177,0.5982140916340452
6178,-1.9242943493929219
6179,-1.928885310323064
6180,0.3956890562823015
6181,-1.928885310323064
6182,0.6164494990274947
6183,-1.9242943493929219
6184,-2.010690683303811
6185,0.9695048511366294
6186,0.09667709019536218
6187,-3.5936063122130317
6188,-1.928885310323064
6189,-1.7740813241845077
6190,0.26143826716008106
6191,-1.928885310323064
6192,-1.928885310323064
6193,0.26143826716008106
6194,-1.9242943493929219
6195,-2.010690683303811
6196,0.9695048511366294
6197,-1.9242943493929219
6198,-1.9242943493929219
6199,-1.8627374103236138
6200,-0.9728959583180237
6201,0.26143826716008106
6202,-2.1087164474426374
6203,-0.150150123834896
6204,-1.9242943493929219
6205,-0.6245756320683598
6206,-1.9242943493929219
6207,-2.010690683303811
6208,-2.010690683303811
6209,-1.9242943493929219
6210,-1.9242943493929219
6211,-2.1087164474426374
6212,-2.010690683303811
6213,-1.9299733697522818
6214,-2.026961832850628
6215,-0.6245756320683598
6216,-2.010690683303811
6217,-2.010690683303811
6218,-1.94933365755159
6219,-1.9242943493929219
6220,-2.010690683303811
6221,-1.9242943493929219
6222,-1.928885310323064
6223,-2.1087164474426374
6224,-2.010690683303811
6225,-1.9242943493929219
6226,-0.6935197894585027
6227,-4.480172006224281
6228,-1.928885310323064
6229,0.4840343481830753
6230,-1.9348003751991851
6231,-1.9242943493929219
6232,0.495412477936491
6233,-1.2172487571003932
6234,-2.010690683303811
6235,0.937018319850664
6236,-1.9242943493929219
6237,0.797757932604473
6238,-1.9242943493929219
6239,0.6877312452085989
6240,-1.7740813241845077
6241,-1.9242943493929219
6242,-1.9242943493929219
6243,-2.010690683303811
6244,-1.928885310323064
6245,0.26143826716008106
6246,-1.928885310323064
6247,0.09667709019536218
6248,0.26143826716008106
6249,-1.9242943493929219
6250,-1.9242943493929219
6251,-1.9242943493929219
6252,-2.010690683303811
6253,0.1583561685406002
6254,0.14878200698932303
6255,0.911535004459558
6256,-1.9242943493929219
6257,-1.9242943493929219
6258,-1.9299733697522818
6259,-0.8560661465791897
6260,-1.367956557776337
6261,-1.928885310323064
6262,-1.9242943493929219
6263,-2.1087164474426374
6264,-1.9242943493929219
6265,0.5902897856789021
6266,-1.9242943493929219
6267,-2.010690683303811
6268,-0.32327462038151106
6269,-1.9242943493929219
6270,-2.010690683303811
6271,-1.9242943493929219
6272,-1.8334490287844796
6273,-1.928885310323064
6274,-1.9242943493929219
6275,-2.9637912322276407
6276,0.9695048511366294
6277,-2.010690683303811
6278,-1.9242943493929219
6279,-1.9242943493929219
6280,-2.010690683303811
6281,-2.010690683303811
6282,-2.010690683303811
6283,0.762943699442996
6284,-2.000313804248331
6285,-2.010690683303811
6286,-1.9242943493929219
