NOC,Sport,Year,old,new
COL,Athletics,2009,0,0
COL,Boxing,2009,0,0
COL,Cycling,2009,0,0
COL,Diving,2009,0,0
COL,Equestrian,2009,0,0
COL,Gymnastics,2009,0,0
COL,Judo,2009,0,0
COL,Rowing,2009,0,0
COL,Sailing,2009,0,0
COL,Shooting,2009,0,0
COL,Swimming,2009,0,0
COL,Table Tennis,2009,0,0
COL,Taekwondo,2009,0,0
COL,Weightlifting,2009,0,0
COL,Wrestling,2009,0,0
COM,Athletics,2009,0,0
COM,Swimming,2009,0,0
CPV,Athletics,2009,0,0
CPV,Gymnastics,2009,0,0
CRC,Athletics,2009,0,0
CRC,Cycling,2009,0,0
CRC,Swimming,2009,0,0
CRC,Taekwondo,2009,0,0
CRO,Athletics,2009,0,0
CRO,Basketball,2009,0,0
CRO,Boxing,2009,0,0
CRO,Canoeing,2009,0,0
CRO,Cycling,2009,0,0
CRO,Gymnastics,2009,0,0
CRO,Handball,2009,0,0
CRO,Rowing,2009,0,0
CRO,Sailing,2009,0,0
CRO,Shooting,2009,0,0
CRO,Swimming,2009,0,0
CRO,Table Tennis,2009,0,0
CRO,Taekwondo,2009,0,0
CRO,Tennis,2009,0,0
CRO,Water Polo,2009,0,0
CUB,Archery,2009,0,0
CUB,Athletics,2009,0,0
CUB,Baseball,2009,0,0
CUB,Beach Volleyball,2009,0,0
CUB,Boxing,2009,0,0
CUB,Canoeing,2009,0,0
CUB,Cycling,2009,0,0
CUB,Diving,2009,0,0
CUB,Fencing,2009,0,0
CUB,Judo,2009,0,0
CUB,Modern Pentathlon,2009,0,0
CUB,Rowing,2009,0,0
CUB,Shooting,2009,0,0
CUB,Swimming,2009,0,0
CUB,Taekwondo,2009,0,0
CUB,Volleyball,2009,0,0
CUB,Weightlifting,2009,0,0
CUB,Wrestling,2009,0,0
CYP,Archery,2009,0,0
CYP,Athletics,2009,0,0
CYP,Sailing,2009,0,0
CYP,Shooting,2009,0,0
CYP,Swimming,2009,0,0
CYP,Weightlifting,2009,0,0
CZE,Archery,2009,0,0
CZE,Athletics,2009,0,0
CZE,Badminton,2009,0,0
CZE,Basketball,2009,0,0
CZE,Canoeing,2009,0,0
CZE,Cycling,2009,0,0
CZE,Equestrian,2009,0,0
CZE,Gymnastics,2009,0,0
CZE,Judo,2009,0,0
CZE,Modern Pentathlon,2009,0,0
CZE,Rowing,2009,0,0
CZE,Sailing,2009,0,0
CZE,Shooting,2009,0,0
CZE,Swimming,2009,0,0
CZE,Synchronized Swimming,2009,0,0
CZE,Table Tennis,2009,0,0
CZE,Tennis,2009,0,0
CZE,Triathlon,2009,0,0
CZE,Weightlifting,2009,0,0
CZE,Wrestling,2009,0,0
DEN,Archery,2009,0,0
DEN,Athletics,2009,0,0
DEN,Badminton,2009,0,0
DEN,Canoeing,2009,0,0
DEN,Cycling,2009,0,0
DEN,Equestrian,2009,0,0
DEN,Gymnastics,2009,0,0
DEN,Handball,2009,0,0
DEN,Rowing,2009,0,0
DEN,Sailing,2009,0,0
DEN,Shooting,2009,0,0
DEN,Swimming,2009,0,0
DEN,Table Tennis,2009,0,0
DEN,Tennis,2009,0,0
DEN,Triathlon,2009,0,0
DEN,Wrestling,2009,0,0
DJI,Athletics,2009,0,0
DMA,Athletics,2009,0,0
DOM,Athletics,2009,0,0
DOM,Boxing,2009,0,0
DOM,Judo,2009,0,0
DOM,Sailing,2009,0,0
DOM,Shooting,2009,0,0
DOM,Swimming,2009,0,0
DOM,Table Tennis,2009,0,0
DOM,Taekwondo,2009,0,0
DOM,Weightlifting,2009,0,0
ECU,Athletics,2009,0,0
ECU,Boxing,2009,0,0
ECU,Cycling,2009,0,0
ECU,Judo,2009,0,0
ECU,Shooting,2009,0,0
ECU,Swimming,2009,0,0
ECU,Taekwondo,2009,0,0
ECU,Tennis,2009,0,0
ECU,Weightlifting,2009,0,0
EGY,Archery,2009,0,0
EGY,Athletics,2009,0,0
EGY,Badminton,2009,0,0
EGY,Boxing,2009,0,0
EGY,Equestrian,2009,0,0
EGY,Fencing,2009,0,0
EGY,Gymnastics,2009,0,0
EGY,Handball,2009,0,0
EGY,Judo,2009,0,0
EGY,Modern Pentathlon,2009,0,0
EGY,Rowing,2009,0,0
EGY,Shooting,2009,0,0
EGY,Swimming,2009,0,0
EGY,Synchronized Swimming,2009,0,0
EGY,Table Tennis,2009,0,0
EGY,Taekwondo,2009,0,0
EGY,Volleyball,2009,0,0
EGY,Weightlifting,2009,0,0
EGY,Wrestling,2009,0,0
ERI,Athletics,2009,0,0
ESA,Athletics,2009,0,0
ESA,Cycling,2009,0,0
ESA,Judo,2009,0,0
ESA,Rowing,2009,0,0
ESA,Shooting,2009,0,0
ESA,Swimming,2009,0,0
ESA,Tennis,2009,0,0
ESA,Weightlifting,2009,0,0
ESA,Wrestling,2009,0,0
ESP,Archery,2009,0,0
ESP,Athletics,2009,0,0
ESP,Badminton,2009,0,0
ESP,Basketball,2009,0,0
ESP,Beach Volleyball,2009,0,0
ESP,Boxing,2009,0,0
ESP,Canoeing,2009,0,0
ESP,Cycling,2009,0,0
ESP,Diving,2009,0,0
ESP,Equestrian,2009,0,0
ESP,Fencing,2009,0,0
ESP,Gymnastics,2009,0,0
ESP,Handball,2009,0,0
ESP,Hockey,2009,0,0
ESP,Judo,2009,0,0
ESP,Modern Pentathlon,2009,0,0
ESP,Rowing,2009,0,0
ESP,Sailing,2009,0,0
ESP,Shooting,2009,0,0
ESP,Swimming,2009,0,0
ESP,Synchronized Swimming,2009,0,0
ESP,Table Tennis,2009,0,0
ESP,Taekwondo,2009,0,0
ESP,Tennis,2009,0,0
ESP,Triathlon,2009,0,0
ESP,Water Polo,2009,0,0
ESP,Weightlifting,2009,0,0
ESP,Wrestling,2009,0,0
EST,Athletics,2009,0,0
EST,Badminton,2009,0,0
EST,Beach Volleyball,2009,0,0
EST,Cycling,2009,0,0
EST,Fencing,2009,0,0
EST,Gymnastics,2009,0,0
EST,Judo,2009,0,0
EST,Rowing,2009,0,0
EST,Sailing,2009,0,0
EST,Shooting,2009,0,0
EST,Swimming,2009,0,0
EST,Tennis,2009,0,0
EST,Triathlon,2009,0,0
ETH,Athletics,2009,0,0
FIJ,Athletics,2009,0,0
FIJ,Judo,2009,0,0
FIJ,Shooting,2009,0,0
FIJ,Swimming,2009,0,0
FIJ,Weightlifting,2009,0,0
FIN,Archery,2009,0,0
FIN,Athletics,2009,0,0
FIN,Badminton,2009,0,0
FIN,Canoeing,2009,0,0
FIN,Diving,2009,0,0
FIN,Equestrian,2009,0,0
FIN,Judo,2009,0,0
FIN,Rowing,2009,0,0
FIN,Sailing,2009,0,0
FIN,Shooting,2009,0,0
FIN,Swimming,2009,0,0
FIN,Tennis,2009,0,0
FIN,Weightlifting,2009,0,0
FIN,Wrestling,2009,0,0
FRA,Archery,2009,0,0
FRA,Athletics,2009,0,0
FRA,Badminton,2009,0,0
FRA,Boxing,2009,0,0
FRA,Canoeing,2009,0,0
FRA,Cycling,2009,0,0
FRA,Diving,2009,0,0
FRA,Equestrian,2009,0,0
FRA,Fencing,2009,0,0
FRA,Gymnastics,2009,0,0
FRA,Handball,2009,0,0
FRA,Judo,2009,0,0
FRA,Modern Pentathlon,2009,0,0
FRA,Rowing,2009,0,0
FRA,Sailing,2009,0,0
FRA,Shooting,2009,0,0
FRA,Swimming,2009,0,0
FRA,Synchronized Swimming,2009,0,0
FRA,Table Tennis,2009,0,0
FRA,Taekwondo,2009,0,0
FRA,Tennis,2009,0,0
FRA,Triathlon,2009,0,0
FRA,Weightlifting,2009,0,0
FRA,Wrestling,2009,0,0
FSM,Athletics,2009,0,0
FSM,Swimming,2009,0,0
FSM,Weightlifting,2009,0,0
GAB,Athletics,2009,0,0
GAB,Judo,2009,0,0
GAB,Taekwondo,2009,0,0
GAM,Athletics,2009,0,0
GAM,Boxing,2009,0,0
GBR,Archery,2009,0,0
GBR,Athletics,2009,0,0
GBR,Badminton,2009,0,0
GBR,Boxing,2009,0,0
GBR,Canoeing,2009,0,0
GBR,Cycling,2009,0,0
GBR,Diving,2009,0,0
GBR,Equestrian,2009,0,0
GBR,Fencing,2009,0,0
GBR,Gymnastics,2009,0,0
GBR,Hockey,2009,0,0
GBR,Judo,2009,0,0
GBR,Modern Pentathlon,2009,0,0
GBR,Rowing,2009,0,0
GBR,Sailing,2009,0,0
GBR,Shooting,2009,0,0
GBR,Swimming,2009,0,0
GBR,Synchronized Swimming,2009,0,0
GBR,Taekwondo,2009,0,0
GBR,Tennis,2009,0,0
GBR,Triathlon,2009,0,0
GBR,Weightlifting,2009,0,0
GBS,Athletics,2009,0,0
GBS,Wrestling,2009,0,0
GEO,Archery,2009,0,0
GEO,Athletics,2009,0,0
GEO,Beach Volleyball,2009,0,0
GEO,Boxing,2009,0,0
GEO,Gymnastics,2009,0,0
GEO,Judo,2009,0,0
GEO,Shooting,2009,0,0
GEO,Swimming,2009,0,0
GEO,Weightlifting,2009,0,0
GEO,Wrestling,2009,0,0
GEQ,Athletics,2009,0,0
GEQ,Judo,2009,0,0
GER,Archery,2009,0,0
GER,Athletics,2009,0,0
GER,Badminton,2009,0,0
GER,Basketball,2009,0,0
GER,Beach Volleyball,2009,0,0
GER,Boxing,2009,0,0
GER,Canoeing,2009,0,0
GER,Cycling,2009,0,0
GER,Diving,2009,0,0
GER,Equestrian,2009,0,0
GER,Fencing,2009,0,0
GER,Football,2009,0,0
GER,Gymnastics,2009,0,0
GER,Handball,2009,0,0
GER,Hockey,2009,0,0
GER,Judo,2009,0,0
GER,Modern Pentathlon,2009,0,0
GER,Rowing,2009,0,0
GER,Sailing,2009,0,0
GER,Shooting,2009,0,0
GER,Swimming,2009,0,0
GER,Table Tennis,2009,0,0
GER,Taekwondo,2009,0,0
GER,Tennis,2009,0,0
GER,Triathlon,2009,0,0
GER,Volleyball,2009,0,0
GER,Water Polo,2009,0,0
GER,Weightlifting,2009,0,0
GER,Wrestling,2009,0,0
GHA,Athletics,2009,0,0
GHA,Boxing,2009,0,0
GRE,Archery,2009,0,0
GRE,Athletics,2009,0,0
GRE,Basketball,2009,0,0
GRE,Beach Volleyball,2009,0,0
GRE,Boxing,2009,0,0
GRE,Canoeing,2009,0,0
GRE,Cycling,2009,0,0
GRE,Diving,2009,0,0
GRE,Gymnastics,2009,0,0
GRE,Judo,2009,0,0
GRE,Rowing,2009,0,0
GRE,Sailing,2009,0,0
GRE,Shooting,2009,0,0
GRE,Swimming,2009,0,0
GRE,Synchronized Swimming,2009,0,0
GRE,Table Tennis,2009,0,0
GRE,Taekwondo,2009,0,0
GRE,Tennis,2009,0,0
GRE,Triathlon,2009,0,0
GRE,Water Polo,2009,0,0
GRE,Weightlifting,2009,0,0
GRE,Wrestling,2009,0,0
GRN,Athletics,2009,0,0
GRN,Boxing,2009,0,0
GUA,Athletics,2009,0,0
GUA,Badminton,2009,0,0
GUA,Boxing,2009,0,0
GUA,Equestrian,2009,0,0
GUA,Modern Pentathlon,2009,0,0
GUA,Sailing,2009,0,0
GUA,Shooting,2009,0,0
GUA,Swimming,2009,0,0
GUA,Weightlifting,2009,0,0
GUI,Athletics,2009,0,0
GUI,Swimming,2009,0,0
GUI,Taekwondo,2009,0,0
GUM,Athletics,2009,0,0
GUM,Canoeing,2009,0,0
GUM,Judo,2009,0,0
GUM,Swimming,2009,0,0
GUM,Wrestling,2009,0,0
GUY,Athletics,2009,0,0
GUY,Swimming,2009,0,0
HAI,Athletics,2009,0,0
HAI,Boxing,2009,0,0
HAI,Judo,2009,0,0
HKG,Athletics,2009,0,0
HKG,Badminton,2009,0,0
HKG,Cycling,2009,0,0
HKG,Equestrian,2009,0,0
HKG,Fencing,2009,0,0
HKG,Rowing,2009,0,0
HKG,Sailing,2009,0,0
HKG,Shooting,2009,0,0
HKG,Swimming,2009,0,0
HKG,Table Tennis,2009,0,0
HKG,Triathlon,2009,0,0
HON,Athletics,2009,0,0
HON,Football,2009,0,0
HON,Rowing,2009,0,0
HON,Swimming,2009,0,0
HON,Taekwondo,2009,0,0
HUN,Athletics,2009,0,0
HUN,Boxing,2009,0,0
HUN,Canoeing,2009,0,0
HUN,Cycling,2009,0,0
HUN,Diving,2009,0,0
HUN,Fencing,2009,0,0
HUN,Gymnastics,2009,0,0
HUN,Handball,2009,0,0
HUN,Judo,2009,0,0
HUN,Modern Pentathlon,2009,0,0
HUN,Rowing,2009,0,0
HUN,Sailing,2009,0,0
HUN,Shooting,2009,0,0
HUN,Swimming,2009,0,0
HUN,Table Tennis,2009,0,0
HUN,Tennis,2009,0,0
HUN,Triathlon,2009,0,0
HUN,Water Polo,2009,0,0
HUN,Weightlifting,2009,0,0
HUN,Wrestling,2009,0,0
INA,Archery,2009,0,0
INA,Athletics,2009,0,0
INA,Badminton,2009,0,0
INA,Sailing,2009,0,0
INA,Shooting,2009,0,0
INA,Swimming,2009,0,0
INA,Weightlifting,2009,0,0
IND,Archery,2009,0,0
IND,Athletics,2009,0,0
IND,Badminton,2009,0,0
IND,Boxing,2009,0,0
IND,Judo,2009,0,0
IND,Rowing,2009,0,0
IND,Sailing,2009,0,0
IND,Shooting,2009,0,0
IND,Swimming,2009,0,0
IND,Table Tennis,2009,0,0
IND,Tennis,2009,0,0
IND,Wrestling,2009,0,0
IRI,Archery,2009,0,0
IRI,Athletics,2009,0,0
IRI,Badminton,2009,0,0
IRI,Basketball,2009,0,0
IRI,Boxing,2009,0,0
IRI,Cycling,2009,0,0
IRI,Judo,2009,0,0
IRI,Rowing,2009,0,0
IRI,Table Tennis,2009,0,0
IRI,Taekwondo,2009,0,0
IRI,Weightlifting,2009,0,0
IRI,Wrestling,2009,0,0
IRL,Athletics,2009,0,0
IRL,Badminton,2009,0,0
IRL,Boxing,2009,0,0
IRL,Canoeing,2009,0,0
IRL,Cycling,2009,0,0
IRL,Equestrian,2009,0,0
IRL,Fencing,2009,0,0
IRL,Rowing,2009,0,0
IRL,Sailing,2009,0,0
IRL,Shooting,2009,0,0
IRL,Swimming,2009,0,0
IRL,Triathlon,2009,0,0
IRQ,Athletics,2009,0,0
IRQ,Rowing,2009,0,0
ISL,Athletics,2009,0,0
ISL,Badminton,2009,0,0
ISL,Handball,2009,0,0
ISL,Judo,2009,0,0
ISL,Swimming,2009,0,0
ISR,Athletics,2009,0,0
ISR,Canoeing,2009,0,0
ISR,Fencing,2009,0,0
ISR,Gymnastics,2009,0,0
ISR,Judo,2009,0,0
ISR,Sailing,2009,0,0
ISR,Shooting,2009,0,0
ISR,Swimming,2009,0,0
ISR,Synchronized Swimming,2009,0,0
ISR,Taekwondo,2009,0,0
ISR,Tennis,2009,0,0
ISV,Athletics,2009,0,0
ISV,Boxing,2009,0,0
ISV,Sailing,2009,0,0
ISV,Shooting,2009,0,0
ISV,Swimming,2009,0,0
ITA,Archery,2009,0,0
ITA,Athletics,2009,0,0
ITA,Badminton,2009,0,0
ITA,Beach Volleyball,2009,0,0
ITA,Boxing,2009,0,0
ITA,Canoeing,2009,0,0
ITA,Cycling,2009,0,0
ITA,Diving,2009,0,0
ITA,Equestrian,2009,0,0
ITA,Fencing,2009,0,0
ITA,Football,2009,0,0
ITA,Gymnastics,2009,0,0
ITA,Judo,2009,0,0
ITA,Modern Pentathlon,2009,0,0
ITA,Rowing,2009,0,0
ITA,Sailing,2009,0,0
ITA,Shooting,2009,0,0
ITA,Swimming,2009,0,0
ITA,Synchronized Swimming,2009,0,0
ITA,Table Tennis,2009,0,0
ITA,Taekwondo,2009,0,0
ITA,Tennis,2009,0,0
ITA,Triathlon,2009,0,0
ITA,Volleyball,2009,0,0
ITA,Water Polo,2009,0,0
ITA,Weightlifting,2009,0,0
ITA,Wrestling,2009,0,0
IVB,Athletics,2009,0,0
JAM,Athletics,2009,0,0
JAM,Cycling,2009,0,0
JAM,Equestrian,2009,0,0
JAM,Swimming,2009,0,0
JOR,Athletics,2009,0,0
JOR,Equestrian,2009,0,0
JOR,Swimming,2009,0,0
JOR,Table Tennis,2009,0,0
JOR,Taekwondo,2009,0,0
JPN,Archery,2009,0,0
JPN,Athletics,2009,0,0
JPN,Badminton,2009,0,0
JPN,Baseball,2009,0,0
JPN,Beach Volleyball,2009,0,0
JPN,Boxing,2009,0,0
JPN,Canoeing,2009,0,0
JPN,Cycling,2009,0,0
JPN,Diving,2009,0,0
JPN,Equestrian,2009,0,0
JPN,Fencing,2009,0,0
JPN,Football,2009,0,0
JPN,Gymnastics,2009,0,0
JPN,Hockey,2009,0,0
JPN,Judo,2009,0,0
JPN,Modern Pentathlon,2009,0,0
JPN,Rowing,2009,0,0
JPN,Sailing,2009,0,0
JPN,Shooting,2009,0,0
JPN,Softball,2009,0,0
JPN,Swimming,2009,0,0
JPN,Synchronized Swimming,2009,0,0
JPN,Table Tennis,2009,0,0
JPN,Taekwondo,2009,0,0
JPN,Tennis,2009,0,0
JPN,Triathlon,2009,0,0
JPN,Volleyball,2009,0,0
JPN,Weightlifting,2009,0,0
JPN,Wrestling,2009,0,0
KAZ,Archery,2009,0,0
KAZ,Athletics,2009,0,0
KAZ,Boxing,2009,0,0
KAZ,Canoeing,2009,0,0
KAZ,Cycling,2009,0,0
KAZ,Gymnastics,2009,0,0
KAZ,Handball,2009,0,0
KAZ,Judo,2009,0,0
KAZ,Modern Pentathlon,2009,0,0
KAZ,Rowing,2009,0,0
KAZ,Shooting,2009,0,0
KAZ,Swimming,2009,0,0
KAZ,Synchronized Swimming,2009,0,0
KAZ,Table Tennis,2009,0,0
KAZ,Taekwondo,2009,0,0
KAZ,Triathlon,2009,0,0
KAZ,Volleyball,2009,0,0
KAZ,Weightlifting,2009,0,0
KAZ,Wrestling,2009,0,0
KEN,Athletics,2009,0,0
KEN,Boxing,2009,0,0
KEN,Rowing,2009,0,0
KEN,Swimming,2009,0,0
KEN,Taekwondo,2009,0,0
KGZ,Athletics,2009,0,0
KGZ,Boxing,2009,0,0
KGZ,Fencing,2009,0,0
KGZ,Judo,2009,0,0
KGZ,Shooting,2009,0,0
KGZ,Swimming,2009,0,0
KGZ,Taekwondo,2009,0,0
KGZ,Weightlifting,2009,0,0
KGZ,Wrestling,2009,0,0
KIR,Athletics,2009,0,0
KIR,Weightlifting,2009,0,0
KOR,Archery,2009,0,0
KOR,Athletics,2009,0,0
KOR,Badminton,2009,0,0
KOR,Baseball,2009,0,0
KOR,Basketball,2009,0,0
KOR,Boxing,2009,0,0
KOR,Canoeing,2009,0,0
KOR,Cycling,2009,0,0
KOR,Diving,2009,0,0
KOR,Equestrian,2009,0,0
KOR,Fencing,2009,0,0
KOR,Football,2009,0,0
KOR,Gymnastics,2009,0,0
KOR,Handball,2009,0,0
KOR,Hockey,2009,0,0
KOR,Judo,2009,0,0
KOR,Modern Pentathlon,2009,0,0
KOR,Rowing,2009,0,0
KOR,Sailing,2009,0,0
KOR,Shooting,2009,0,0
KOR,Swimming,2009,0,0
KOR,Table Tennis,2009,0,0
KOR,Taekwondo,2009,0,0
KOR,Tennis,2009,0,0
KOR,Weightlifting,2009,0,0
KOR,Wrestling,2009,0,0
KSA,Athletics,2009,0,0
KSA,Equestrian,2009,0,0
KSA,Shooting,2009,0,0
KSA,Swimming,2009,0,0
KUW,Athletics,2009,0,0
KUW,Judo,2009,0,0
KUW,Shooting,2009,0,0
KUW,Swimming,2009,0,0
KUW,Table Tennis,2009,0,0
LAO,Athletics,2009,0,0
LAO,Swimming,2009,0,0
LAT,Athletics,2009,0,0
LAT,Basketball,2009,0,0
LAT,Beach Volleyball,2009,0,0
LAT,Canoeing,2009,0,0
LAT,Cycling,2009,0,0
LAT,Judo,2009,0,0
LAT,Modern Pentathlon,2009,0,0
LAT,Shooting,2009,0,0
LAT,Swimming,2009,0,0
LAT,Tennis,2009,0,0
LAT,Weightlifting,2009,0,0
LBA,Athletics,2009,0,0
LBA,Cycling,2009,0,0
LBA,Judo,2009,0,0
LBA,Swimming,2009,0,0
LBR,Athletics,2009,0,0
LCA,Athletics,2009,0,0
LCA,Swimming,2009,0,0
LES,Athletics,2009,0,0
LES,Boxing,2009,0,0
LIB,Athletics,2009,0,0
LIB,Judo,2009,0,0
LIB,Shooting,2009,0,0
LIB,Swimming,2009,0,0
LIE,Athletics,2009,0,0
LIE,Shooting,2009,0,0
LTU,Athletics,2009,0,0
LTU,Badminton,2009,0,0
LTU,Basketball,2009,0,0
LTU,Boxing,2009,0,0
LTU,Canoeing,2009,0,0
LTU,Cycling,2009,0,0
LTU,Gymnastics,2009,0,0
LTU,Judo,2009,0,0
LTU,Modern Pentathlon,2009,0,0
LTU,Rowing,2009,0,0
LTU,Sailing,2009,0,0
LTU,Shooting,2009,0,0
LTU,Swimming,2009,0,0
LTU,Table Tennis,2009,0,0
LTU,Weightlifting,2009,0,0
LTU,Wrestling,2009,0,0
LUX,Cycling,2009,0,0
LUX,Gymnastics,2009,0,0
LUX,Judo,2009,0,0
LUX,Sailing,2009,0,0
LUX,Swimming,2009,0,0
LUX,Table Tennis,2009,0,0
LUX,Triathlon,2009,0,0
MAD,Athletics,2009,0,0
MAD,Boxing,2009,0,0
MAD,Judo,2009,0,0
MAD,Swimming,2009,0,0
MAR,Archery,2009,0,0
MAR,Athletics,2009,0,0
MAR,Boxing,2009,0,0
MAR,Fencing,2009,0,0
MAR,Judo,2009,0,0
MAR,Swimming,2009,0,0
MAR,Taekwondo,2009,0,0
MAS,Archery,2009,0,0
MAS,Athletics,2009,0,0
MAS,Badminton,2009,0,0
MAS,Cycling,2009,0,0
MAS,Diving,2009,0,0
MAS,Sailing,2009,0,0
MAS,Shooting,2009,0,0
MAS,Swimming,2009,0,0
MAS,Taekwondo,2009,0,0
MAS,Weightlifting,2009,0,0
MAW,Athletics,2009,0,0
MAW,Swimming,2009,0,0
MDA,Athletics,2009,0,0
MDA,Boxing,2009,0,0
MDA,Cycling,2009,0,0
MDA,Judo,2009,0,0
MDA,Shooting,2009,0,0
MDA,Swimming,2009,0,0
MDA,Weightlifting,2009,0,0
MDA,Wrestling,2009,0,0
MDV,Athletics,2009,0,0
MDV,Swimming,2009,0,0
MEX,Archery,2009,0,0
MEX,Athletics,2009,0,0
MEX,Badminton,2009,0,0
MEX,Beach Volleyball,2009,0,0
MEX,Boxing,2009,0,0
MEX,Canoeing,2009,0,0
MEX,Cycling,2009,0,0
MEX,Diving,2009,0,0
MEX,Equestrian,2009,0,0
MEX,Fencing,2009,0,0
MEX,Gymnastics,2009,0,0
MEX,Judo,2009,0,0
MEX,Modern Pentathlon,2009,0,0
MEX,Rowing,2009,0,0
MEX,Sailing,2009,0,0
MEX,Shooting,2009,0,0
MEX,Swimming,2009,0,0
MEX,Synchronized Swimming,2009,0,0
MEX,Table Tennis,2009,0,0
MEX,Taekwondo,2009,0,0
MEX,Triathlon,2009,0,0
MEX,Weightlifting,2009,0,0
MEX,Wrestling,2009,0,0
MGL,Athletics,2009,0,0
MGL,Boxing,2009,0,0
MGL,Judo,2009,0,0
MGL,Shooting,2009,0,0
MGL,Swimming,2009,0,0
MGL,Weightlifting,2009,0,0
MGL,Wrestling,2009,0,0
MHL,Athletics,2009,0,0
MHL,Swimming,2009,0,0
MHL,Taekwondo,2009,0,0
MKD,Athletics,2009,0,0
MKD,Canoeing,2009,0,0
MKD,Shooting,2009,0,0
MKD,Swimming,2009,0,0
MKD,Wrestling,2009,0,0
MLI,Athletics,2009,0,0
MLI,Basketball,2009,0,0
MLI,Swimming,2009,0,0
MLI,Taekwondo,2009,0,0
MLT,Athletics,2009,0,0
MLT,Judo,2009,0,0
MLT,Shooting,2009,0,0
MLT,Swimming,2009,0,0
MNE,Athletics,2009,0,0
MNE,Boxing,2009,0,0
MNE,Judo,2009,0,0
MNE,Shooting,2009,0,0
MNE,Swimming,2009,0,0
MNE,Water Polo,2009,0,0
MON,Athletics,2009,0,0
MON,Judo,2009,0,0
MON,Rowing,2009,0,0
MON,Shooting,2009,0,0
MON,Weightlifting,2009,0,0
MOZ,Athletics,2009,0,0
MOZ,Judo,2009,0,0
MOZ,Swimming,2009,0,0
MRI,Archery,2009,0,0
MRI,Athletics,2009,0,0
MRI,Badminton,2009,0,0
MRI,Boxing,2009,0,0
MRI,Cycling,2009,0,0
MRI,Swimming,2009,0,0
MRI,Weightlifting,2009,0,0
MTN,Athletics,2009,0,0
MYA,Archery,2009,0,0
MYA,Athletics,2009,0,0
MYA,Canoeing,2009,0,0
MYA,Rowing,2009,0,0
MYA,Swimming,2009,0,0
NAM,Athletics,2009,0,0
NAM,Boxing,2009,0,0
NAM,Cycling,2009,0,0
NAM,Shooting,2009,0,0
NCA,Athletics,2009,0,0
NCA,Shooting,2009,0,0
NCA,Swimming,2009,0,0
NCA,Weightlifting,2009,0,0
NED,Athletics,2009,0,0
NED,Baseball,2009,0,0
NED,Beach Volleyball,2009,0,0
NED,Canoeing,2009,0,0
NED,Cycling,2009,0,0
NED,Equestrian,2009,0,0
NED,Fencing,2009,0,0
NED,Football,2009,0,0
NED,Gymnastics,2009,0,0
NED,Hockey,2009,0,0
NED,Judo,2009,0,0
NED,Rowing,2009,0,0
NED,Sailing,2009,0,0
NED,Softball,2009,0,0
NED,Swimming,2009,0,0
NED,Synchronized Swimming,2009,0,0
NED,Table Tennis,2009,0,0
NED,Taekwondo,2009,0,0
NED,Triathlon,2009,0,0
NED,Water Polo,2009,0,0
NEP,Athletics,2009,0,0
NEP,Judo,2009,0,0
NEP,Shooting,2009,0,0
NEP,Swimming,2009,0,0
NEP,Taekwondo,2009,0,0
NEP,Weightlifting,2009,0,0
NGR,Athletics,2009,0,0
NGR,Badminton,2009,0,0
NGR,Boxing,2009,0,0
NGR,Football,2009,0,0
NGR,Judo,2009,0,0
NGR,Swimming,2009,0,0
NGR,Table Tennis,2009,0,0
NGR,Taekwondo,2009,0,0
NGR,Weightlifting,2009,0,0
NGR,Wrestling,2009,0,0
NIG,Athletics,2009,0,0
NIG,Swimming,2009,0,0
NOR,Athletics,2009,0,0
NOR,Beach Volleyball,2009,0,0
NOR,Canoeing,2009,0,0
NOR,Cycling,2009,0,0
NOR,Equestrian,2009,0,0
NOR,Fencing,2009,0,0
NOR,Football,2009,0,0
NOR,Handball,2009,0,0
NOR,Rowing,2009,0,0
NOR,Sailing,2009,0,0
NOR,Shooting,2009,0,0
NOR,Swimming,2009,0,0
NOR,Taekwondo,2009,0,0
NOR,Weightlifting,2009,0,0
NOR,Wrestling,2009,0,0
NRU,Weightlifting,2009,0,0
NZL,Athletics,2009,0,0
NZL,Badminton,2009,0,0
NZL,Basketball,2009,0,0
NZL,Canoeing,2009,0,0
NZL,Cycling,2009,0,0
NZL,Equestrian,2009,0,0
NZL,Football,2009,0,0
NZL,Hockey,2009,0,0
NZL,Rowing,2009,0,0
NZL,Sailing,2009,0,0
NZL,Shooting,2009,0,0
NZL,Swimming,2009,0,0
NZL,Synchronized Swimming,2009,0,0
NZL,Taekwondo,2009,0,0
NZL,Tennis,2009,0,0
NZL,Triathlon,2009,0,0
NZL,Weightlifting,2009,0,0
OMA,Athletics,2009,0,0
OMA,Shooting,2009,0,0
OMA,Swimming,2009,0,0
PAK,Athletics,2009,0,0
PAK,Hockey,2009,0,0
PAK,Shooting,2009,0,0
PAK,Swimming,2009,0,0
PAN,Athletics,2009,0,0
PAN,Fencing,2009,0,0
PAN,Swimming,2009,0,0
PAR,Athletics,2009,0,0
PAR,Sailing,2009,0,0
PAR,Shooting,2009,0,0
PAR,Swimming,2009,0,0
PAR,Table Tennis,2009,0,0
PER,Athletics,2009,0,0
PER,Badminton,2009,0,0
PER,Fencing,2009,0,0
PER,Judo,2009,0,0
PER,Sailing,2009,0,0
PER,Shooting,2009,0,0
PER,Swimming,2009,0,0
PER,Taekwondo,2009,0,0
PER,Weightlifting,2009,0,0
